id,base,lahto,aika,gameId,eventId,firsttime,lukkari,opponent,team,runner,streamUrl,run_date,uploader,leagueId,free,juoksu,unix_time
8894,1,0.420000000000073,4.500000000000000,862,uc8bskjjkxkfkgmd,7232.279651000000000,"Niina Härkönen",2006,2013,"Charlotta Höglund",https://dpe7aw9wpk40m.cloudfront.net/73bf2183-c9b9-47cc-aabd,"2021-08-05 17:00:00",aaro.korpijarvi@gmail.com,2,0,4.079999999999927,1628182800
8895,1,0.199999999999818,4.279999999999745,854,5rqm8buxof16eyjv,2365.350777000000000,"Niina Härkönen",2006,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,4.079999999999927,1628089200
8896,3,0.199994999999944,5.419998000000305,854,fk8h86dtcr5fstca,4399.420505000000000,"Niina Härkönen",2006,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,5.220003000000361,1628089200
8897,2,0.199999999999818,4.079998000000160,854,50a8lm8iu71ivbsh,4338.429961000000000,"Niina Härkönen",2006,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,3.879998000000342,1628089200
8898,1,0.280000000000655,4.359995000000708,854,dumm0i05q384psut,8134.772045000000000,"Essi Rytteri",2009,2006,"Kaisaleena Rautakorpi",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,4.079995000000053,1628089200
8899,1,0.279999999999745,4.439997999999832,854,oajxutkrt47dxxq1,6759.602401000000000,"Essi Rytteri",2009,2006,"Inka Ronkainen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,4.159998000000087,1628089200
8900,2,0.279997999999978,4.059994999999617,854,0epa6gak1rd465kr,4156.592668000000000,"Niina Härkönen",2006,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,3.779996999999639,1628089200
8901,3,0.200000000000728,5.619995000000017,854,2yhqcp2kaqbcxm14,4744.220323000000000,"Essi Rytteri",2009,2006,"Iina Lehtinen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,5.419994999999289,1628089200
8902,1,0.259999999999764,4.359999999999673,854,uyms95atsdov0o0v,2910.191376000000000,"Essi Rytteri",2009,2006,"Essi Kylli",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,4.099999999999909,1628089200
8903,2,0.239999999999782,4.299998999999843,854,nvytxrcsptnsa88j,7650.902475000000000,"Essi Rytteri",2009,2006,"Kaisa Peräaho",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,4.059999000000061,1628089200
8904,3,0.199995999999373,5.239992999999231,854,ee72r4lxjxs16ykd,8201.575425000000000,"Essi Rytteri",2009,2006,"Kaisaleena Rautakorpi",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,5.039996999999858,1628089200
8905,2,0.260000000000218,3.979997999999796,854,uba42f8h2u8gyqss,6521.874062000000000,"Essi Rytteri",2009,2006,"Kaisaleena Rautakorpi",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,3.719997999999578,1628089200
8906,2,0.220000000000255,4.179998000000524,854,tedqe9fu1jy7rj10,6968.529310000000000,"Essi Rytteri",2009,2006,"Juulia Kuoppala",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,3.959998000000269,1628089200
8907,2,0.260000000000218,4.120000000000346,854,grbyjp4ogl8iuflb,3867.145408000000000,"Essi Rytteri",2009,2006,"Kaisaleena Rautakorpi",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,3.860000000000128,1628089200
8908,2,0.359999999999673,4.199999999999818,854,88vo9fcprnx5c866,2429.807337000000000,"Niina Härkönen",2006,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,3.840000000000145,1628089200
8909,2,0.299997000000076,4.219997000000149,854,kyqsnkrptudunmdm,2989.958292000000000,"Essi Rytteri",2009,2006,"Kaisa Peräaho",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,3.920000000000073,1628089200
8910,3,0.199998999999934,5.719998000000032,854,erygc2pm05gflyqd,2458.864963000000000,"Niina Härkönen",2006,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,5.519999000000098,1628089200
8911,1,0.340000000000146,4.359997000000476,854,58an8qnj2qvmpf8f,4986.731715000000000,"Niina Härkönen",2006,2009,"Eveliina Rantonen",https://dpe7aw9wpk40m.cloudfront.net/e6d5ff21-bac1-4f43-b1c8,"2021-08-04 15:00:00",virkkunenvaino@gmail.com,2,0,4.019997000000330,1628089200
8912,3,0.379999999999200,5.941571999999724,850,7y3vrax8mcc52gcg,6828.353600000000000,"Johanna Karjanlahti",2011,2004,"Annika Linna",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.561572000000524,1628002800
8913,3,0.559995000000527,5.259990000000471,850,cqkky43mk4k775k6,4134.307677000000000,"Petra Nurro",2004,2011,"Saaga-Angelia Raudasoja",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.699994999999944,1628002800
8914,2,0.460000000000036,4.279999999999745,850,mxs4x50madlhx9os,2571.947962000000000,"Johanna Karjanlahti",2011,2004,"Senni Korhonen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.819999999999709,1628002800
8915,2,0.299999999999727,4.400000000000091,850,olnuh12pccxhn27m,3507.525951000000000,"Johanna Karjanlahti",2011,2004,"Ria Ojala",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.100000000000364,1628002800
8916,3,2.000000000000000,7.001706000000922,850,xlarh47ym254i4sl,8985.459142000000000,"Petra Nurro",2004,2011,"Saaga-Angelia Raudasoja",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.001706000000922,1628002800
8917,1,0.579996000000392,4.519996000000901,850,o4g4xjr62acjvjjy,9543.509548000000000,"Petra Nurro",2004,2011,"Anni Laakso",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.940000000000509,1628002800
8918,3,0.719994999999926,5.819995000000063,850,ys5b1ynnbdjcrodv,1942.953152000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.100000000000137,1628002800
8919,2,0.319999000000280,3.979999000000134,850,37e99ckre1jnsdgb,3975.596161000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.659999999999854,1628002800
8920,1,0.299998999999843,4.439999000000171,850,eefnl7i1v1duc7td,7441.148614000000000,"Petra Nurro",2004,2011,"Sanni Syrjälä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.140000000000328,1628002800
8921,1,0.339999999999691,4.459998999999698,850,58it7p0rc9ghoj4q,3291.972889000000000,"Johanna Karjanlahti",2011,2004,"Essi Kesti",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.119999000000007,1628002800
8922,3,0.439999000000171,6.159999000001335,850,ihu5c5yxyx1pq77k,10125.120974000000000,"Johanna Karjanlahti",2011,2004,"Ria Ojala",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.720000000001164,1628002800
8923,2,0.460000000000946,4.279999000000316,850,l53c74cc3x0p9e95,9411.605391000000000,"Petra Nurro",2004,2011,"Silja Syrjälä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.819998999999370,1628002800
8924,1,0.379993000000468,4.499993000001268,850,43mcnbi9t5uc3o5u,8498.424876000000000,"Johanna Karjanlahti",2011,2004,"Senni Korhonen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.120000000000800,1628002800
8925,2,0.339995999998791,4.499991000000591,850,6eaejcsn8nefpehf,8482.564720000000000,"Johanna Karjanlahti",2011,2004,"Essi Kesti",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.159995000001800,1628002800
8926,2,0.379993999998987,4.259988999998313,850,p48lgnv0fyda9q86,8580.387022000000000,"Johanna Karjanlahti",2011,2004,"Annika Linna",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.879994999999326,1628002800
8927,3,1.239998000000014,6.177686999999878,850,xd73ya6cmlaup18r,2739.043297000000000,"Johanna Karjanlahti",2011,2004,"Annika Linna",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.937688999999864,1628002800
8928,2,0.379998000000342,4.219998000000032,850,2tl7gc4iptc1ldqh,4085.957075000000000,"Petra Nurro",2004,2011,"Saaga-Angelia Raudasoja",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.839999999999690,1628002800
8929,3,2.220000000001164,7.099998000001506,850,ft38r8qspgv825t3,9708.372709000000000,"Petra Nurro",2004,2011,"Liinu Turpela",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.879998000000342,1628002800
8930,1,0.439998999999716,4.619999000000007,850,dy3vsoumojubjv1q,2375.266673000000000,"Johanna Karjanlahti",2011,2004,"Essi Kesti",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.180000000000291,1628002800
8931,2,0.339999999999691,4.339999999999691,850,9by5f0lnvym4qxet,2466.563669000000000,"Johanna Karjanlahti",2011,2004,"Essi Kesti",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.000000000000000,1628002800
8932,3,2.339993000000050,7.299993000000086,850,xdx1b51didlakyi6,4060.857321000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.960000000000036,1628002800
8933,3,2.299999000000753,7.199998000000051,850,ebl6l2fhkina0uio,8962.942027000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.899998999999298,1628002800
8934,1,0.339999000000034,4.319999000000053,850,ftyt91hep6pcvtx1,1830.933514000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.980000000000019,1628002800
8935,2,0.460000000000946,4.700000000000728,850,frv0hke61v5kh8ej,8726.530119000000000,"Johanna Karjanlahti",2011,2004,"Nea Lotvonen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.239999999999782,1628002800
8936,1,0.299992000000202,4.439995999999155,850,v46m6iuth5mi124r,8460.534459000000000,"Johanna Karjanlahti",2011,2004,"Essi Kesti",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.140003999998953,1628002800
8937,1,0.319994999999835,4.499995000000126,850,q593x05pqdfli6fh,7125.411690000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.180000000000291,1628002800
8938,2,0.479998999999225,4.519998999999189,850,n8vigkvbxasuhb8f,4353.312700000000000,"Johanna Karjanlahti",2011,2004,"Ria Ojala",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.039999999999964,1628002800
8939,2,0.360000000000582,3.999997000000803,850,9sjefr7kgj8lgh9o,5045.262717000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.639997000000221,1628002800
8940,2,0.440000000000509,4.500000000000000,850,3td7x8bmmls6l1ig,9554.191410000000000,"Petra Nurro",2004,2011,"Anni Laakso",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.059999999999491,1628002800
8941,1,0.279998999999407,4.799998999999843,850,i3hflny02l5qhnoi,6647.183030000000000,"Johanna Karjanlahti",2011,2004,"Ria Ojala",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.520000000000436,1628002800
8942,1,0.279994999999872,4.379995000000235,850,q1n91yvfub94ccti,4720.730939000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.100000000000363,1628002800
8943,2,0.259998999999880,3.939996999999949,850,vtfk24met7om9q9t,2974.523444000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.679998000000069,1628002800
8944,3,0.659998999999516,6.179998999999953,850,ud4n81b6mqurlskn,8601.147117000000000,"Johanna Karjanlahti",2011,2004,"Annika Linna",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.520000000000437,1628002800
8945,2,0.500000000000000,4.520000000000437,850,9rrkk2xvou2bxcru,6801.736112000000000,"Johanna Karjanlahti",2011,2004,"Annika Linna",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.020000000000437,1628002800
8946,1,0.319997000000058,4.439997000000176,850,k3a9nsdl6gr9sm20,2023.818920000000000,"Petra Nurro",2004,2011,"Liinu Turpela",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.120000000000118,1628002800
8947,1,0.339998999999807,4.599999000000025,850,xu1nm3tufoqjtoja,9120.705201000000000,"Petra Nurro",2004,2011,"Sanni Syrjälä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.260000000000218,1628002800
8948,3,0.560000000000400,5.399994999999763,850,lu9av2fgehijydg6,5111.124250000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.839994999999363,1628002800
8949,2,0.359998000000360,4.339998000000378,850,x6nascmh98ymo04a,2261.615884000000000,"Petra Nurro",2004,2011,"Anna Honkala",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.980000000000018,1628002800
8950,2,0.359998999999789,4.059997999999723,850,a8lpx3gxet8lbi0u,2072.858806000000000,"Petra Nurro",2004,2011,"Liinu Turpela",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.699998999999934,1628002800
8951,2,0.380000000001019,4.720000000001164,850,ovck0ifpttxxyy1o,8705.094856000000000,"Johanna Karjanlahti",2011,2004,"Emmi Särkioja",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.340000000000145,1628002800
8952,1,0.439999999998690,4.339996999999130,850,622grccx406sp98t,9313.913607000000000,"Petra Nurro",2004,2011,"Saaga-Angelia Raudasoja",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.899997000000440,1628002800
8953,2,0.439997000001313,4.259994000000006,850,1b50lx3vjd64v3bx,8244.484089000000000,"Petra Nurro",2004,2011,"Liinu Turpela",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.819996999998693,1628002800
8954,2,0.559990000001562,4.439987000001565,850,i4a4xn94pddyuieq,8210.139623000000000,"Petra Nurro",2004,2011,"Anni Laakso",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.879997000000003,1628002800
8956,2,0.579995000000054,4.659993000001123,850,btgpy1vmpssrpekn,8333.389447000000000,"Petra Nurro",2004,2011,"Johanna Karjanlahti",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.079998000001069,1628002800
8957,3,0.760000000000218,5.779999999999745,850,xv3my1p7l3egx3q7,7191.992188000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.019999999999527,1628002800
8958,2,0.319999999999709,4.239999999999782,850,0kapdhrkmpmr9dg4,2683.430584000000000,"Johanna Karjanlahti",2011,2004,"Annika Linna",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.920000000000073,1628002800
8959,1,0.419997999999396,4.879997999999432,850,xo1erxd9gof67ft1,7814.406348000000000,"Johanna Karjanlahti",2011,2004,"Reetta Törmänen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.460000000000036,1628002800
8960,2,0.380000000001019,4.180000000000291,850,utkucocismjo8ooj,8909.520566000000000,"Petra Nurro",2004,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.799999999999272,1628002800
8961,2,0.379998999999771,4.699998999999480,850,4ohsat4yy5f442x7,7850.839890000000000,"Johanna Karjanlahti",2011,2004,"Reetta Törmänen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.319999999999709,1628002800
8962,2,0.199995999999373,4.919995999999628,850,n621t1pm5ofaptgl,8060.977230000000000,"Johanna Karjanlahti",2011,2004,"Maria Kaakinen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.720000000000255,1628002800
8963,2,0.460000000000036,4.159997000000658,850,hshbv1utulxtcumg,7656.606376000000000,"Petra Nurro",2004,2011,"Saaga-Angelia Raudasoja",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,3.699997000000622,1628002800
8964,2,0.479999999999563,4.519999999999527,850,s7uykpxcdf96ohyn,6696.545215000000000,"Johanna Karjanlahti",2011,2004,"Senni Korhonen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.039999999999964,1628002800
8965,1,0.440000000000509,5.180000000000291,850,3yr2x048cqc15lx7,9950.061133000000000,"Johanna Karjanlahti",2011,2004,"Reetta Törmänen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.739999999999782,1628002800
8966,3,0.460000000000946,5.819999999999709,850,3grpknylcynxgjky,9744.611583000000000,"Petra Nurro",2004,2011,"Johanna Karjanlahti",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.359999999998763,1628002800
8967,3,0.720000000000255,5.860000000000582,850,4b4507l52gqqh8u2,4553.491394000000000,"Johanna Karjanlahti",2011,2004,"Ria Ojala",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.140000000000327,1628002800
8968,3,0.439999999999600,5.759999999999764,850,4x9ckp24i6t4ii0v,2651.217445000000000,"Johanna Karjanlahti",2011,2004,"Senni Korhonen",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,5.320000000000164,1628002800
8969,1,0.559999999999491,4.840000000000146,850,tfke68pk2nu2pj7t,10047.815654000000000,"Johanna Karjanlahti",2011,2004,"Ria Ojala",https://dpe7aw9wpk40m.cloudfront.net/b6d1f709-1787-4a69-9146,"2021-08-03 15:00:00",atte@kettunen.com,2,0,4.280000000000655,1628002800
8970,3,0.579999999999927,5.279989000000569,863,kh585svrqagpchaq,7592.953506000000000,"Johanna Karjanlahti",2011,2007,"Virpi Hukka",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,4.699989000000642,1628182800
8971,2,0.379997999999432,4.479994999999690,863,m8ld37lgeei29m18,6087.990028000000000,"Senni Sallinen",2007,2011,"Anna Honkala",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,4.099997000000258,1628182800
8972,1,0.439997000000176,4.439992000000075,863,23mocf625fa353ph,1929.251609000000000,"Johanna Karjanlahti",2011,2007,"Henna Peltokangas",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,3.999994999999899,1628182800
8973,3,1.899996999999985,6.739996999999676,863,moqekrtralx4vvt4,2463.993233000000000,"Senni Sallinen",2007,2011,"Liinu Turpela",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,4.839999999999691,1628182800
8974,2,0.360000000000582,4.120000000000800,863,1vplmixgfcrispqn,8676.209318000000000,"Johanna Karjanlahti",2011,2007,"Virpi Hukka",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,3.760000000000218,1628182800
8975,1,0.239997000000585,4.379994000000806,863,bqookk1s19isg5e1,6456.420877000000000,"Johanna Karjanlahti",2011,2007,"Ida Lähde",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,4.139997000000221,1628182800
8976,2,0.299999999999727,4.039999999999964,863,lc735djq6ejvuj9n,3222.080143000000000,"Senni Sallinen",2007,2011,"Saaga-Angelia Raudasoja",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,3.740000000000237,1628182800
8977,2,0.359999999998763,4.319997999999032,863,6h357fymyehjvvj7,9128.587121000000000,"Senni Sallinen",2007,2011,"Silja Syrjälä",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,3.959998000000269,1628182800
8978,1,0.439996000000974,4.419988999999987,863,invmhugpe3s8c61a,8398.172524000000000,"Johanna Karjanlahti",2011,2007,"Henna Peltokangas",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,3.979992999999013,1628182800
8979,2,0.479996999999457,4.439992999999959,863,r4qe3mxjyjy4cqbo,7330.071665000000000,"Johanna Karjanlahti",2011,2007,"Kirsi Ala-Lipasti",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,3.959996000000502,1628182800
8980,3,0.579999999999927,5.279991000000337,863,fh74ssg7q7ri4a90,7079.425474000000000,"Senni Sallinen",2007,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,4.699991000000410,1628182800
8981,2,0.479999999999563,4.239999999999782,863,6ju33sbb2ructddv,10199.885300000000000,"Johanna Karjanlahti",2011,2007,"Henna Peltokangas",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,3.760000000000219,1628182800
8982,2,0.419998000000305,4.139996000000792,863,9aarlr66lxuhuogh,7007.216081000000000,"Senni Sallinen",2007,2011,"Maiju Mäntylä",https://dpe7aw9wpk40m.cloudfront.net/3e8340f8-8784-494f-b6f1,"2021-08-05 17:00:00",aku@kettunen.com,2,0,3.719998000000487,1628182800
